Energy,X,Y,Z,Normal_X,Normal_Y,Normal_Z,Wavelength,Flux
1.000000,0.066758,0.397923,-0.005810,-0.977815,0.000000,0.209469,550.000000,499.052426
1.000000,0.066918,0.490259,-0.006472,-0.773830,0.000000,-0.633394,550.000000,394.943331
1.000000,0.066805,0.322219,-0.006287,-0.917586,0.000000,-0.397537,550.000000,468.312932
1.000000,0.067204,0.413352,-0.005259,-0.409348,0.000000,0.912378,550.000000,208.921237
1.000000,0.067040,0.565669,-0.005358,-0.618576,0.000000,0.785725,550.000000,315.705675
1.000000,0.067039,0.297253,-0.005359,-0.619503,0.000000,0.784995,550.000000,316.178698
1.000000,0.066892,0.570530,-0.005510,-0.806165,0.000000,0.591691,550.000000,411.446521
1.000000,0.066740,0.467736,-0.005988,-0.999850,0.000000,-0.017343,550.000000,510.298236
1.000000,0.067026,0.453865,-0.005369,-0.635502,0.000000,0.772100,550.000000,324.344152
1.000000,0.066797,0.550385,-0.005681,-0.927490,0.000000,0.373849,550.000000,473.367574
1.000000,0.066832,0.520550,-0.006343,-0.882957,0.000000,-0.469454,550.000000,450.639044
1.000000,0.066900,0.483268,-0.006449,-0.796822,0.000000,-0.604214,550.000000,406.678144
1.000000,0.067249,0.272353,-0.006710,-0.351213,0.000000,-0.936295,550.000000,179.250493
1.000000,0.066758,0.527001,-0.006142,-0.976960,0.000000,-0.213424,550.000000,498.615762
1.000000,0.066787,0.393905,-0.006241,-0.940821,0.000000,-0.338905,550.000000,480.171282
1.000000,0.067068,0.288655,-0.005337,-0.582025,0.000000,0.813171,550.000000,297.050922
1.000000,0.066807,0.301395,-0.006291,-0.915365,0.000000,-0.402624,550.000000,467.179538
1.000000,0.066788,0.540562,-0.006246,-0.938441,0.000000,-0.345440,550.000000,478.956790
1.000000,0.067270,0.545958,-0.006717,-0.325605,0.000000,-0.945506,550.000000,166.180624
1.000000,0.066818,0.573146,-0.005634,-0.900982,0.000000,0.433856,550.000000,459.838815
1.000000,0.066751,0.507891,-0.006106,-0.986038,0.000000,-0.166519,550.000000,503.249244
